,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,image_name,tags,weather,land,combined_tags
25956,25956,25956,25956,25956,train_25956,clear primary,clear,primary,primary clear
25957,25957,25957,25957,25957,train_25957,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
25958,25958,25958,25958,25958,train_25958,haze primary,haze,primary,primary haze
25959,25959,25959,25959,25959,train_25959,agriculture clear cultivation primary road,clear,primary other,primary other clear
25960,25960,25960,25960,25960,train_25960,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
25961,25961,25961,25961,25961,train_25961,clear primary,clear,primary,primary clear
25962,25962,25962,25962,25962,train_25962,agriculture clear habitation primary,clear,primary other,primary other clear
25963,25963,25963,25963,25963,train_25963,agriculture clear cultivation primary,clear,primary other,primary other clear
25964,25964,25964,25964,25964,train_25964,clear primary road water,clear,primary water,primary water clear
25965,25965,25965,25965,25965,train_25965,haze primary,haze,primary,primary haze
25966,25966,25966,25966,25966,train_25966,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
25967,25967,25967,25967,25967,train_25967,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
25968,25968,25968,25968,25968,train_25968,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
25969,25969,25969,25969,25969,train_25969,agriculture partly_cloudy,partly_cloudy,other,other partly_cloudy
25970,25970,25970,25970,25970,train_25970,agriculture haze primary,haze,primary other,primary other haze
25971,25971,25971,25971,25971,train_25971,cloudy,cloudy,none,none cloudy
25972,25972,25972,25972,25972,train_25972,agriculture clear cultivation primary,clear,primary other,primary other clear
25973,25973,25973,25973,25973,train_25973,clear primary road water,clear,primary water,primary water clear
25974,25974,25974,25974,25974,train_25974,agriculture clear primary,clear,primary other,primary other clear
25975,25975,25975,25975,25975,train_25975,agriculture habitation partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
25976,25976,25976,25976,25976,train_25976,clear primary,clear,primary,primary clear
25977,25977,25977,25977,25977,train_25977,clear primary road water,clear,primary water,primary water clear
25978,25978,25978,25978,25978,train_25978,clear primary,clear,primary,primary clear
25979,25979,25979,25979,25979,train_25979,agriculture clear cultivation habitation primary,clear,primary other,primary other clear
25980,25980,25980,25980,25980,train_25980,clear primary,clear,primary,primary clear
25981,25981,25981,25981,25981,train_25981,clear cultivation primary,clear,primary other,primary other clear
25982,25982,25982,25982,25982,train_25982,clear primary water,clear,primary water,primary water clear
25983,25983,25983,25983,25983,train_25983,clear primary water,clear,primary water,primary water clear
25984,25984,25984,25984,25984,train_25984,agriculture habitation haze primary road,haze,primary other,primary other haze
25985,25985,25985,25985,25985,train_25985,clear primary,clear,primary,primary clear
25986,25986,25986,25986,25986,train_25986,agriculture clear habitation road,clear,other,other clear
25987,25987,25987,25987,25987,train_25987,agriculture cultivation habitation haze primary road,haze,primary other,primary other haze
25988,25988,25988,25988,25988,train_25988,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
25989,25989,25989,25989,25989,train_25989,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
25990,25990,25990,25990,25990,train_25990,agriculture clear primary,clear,primary other,primary other clear
25991,25991,25991,25991,25991,train_25991,clear primary,clear,primary,primary clear
25992,25992,25992,25992,25992,train_25992,agriculture clear primary road water,clear,primary water other,primary water other clear
25993,25993,25993,25993,25993,train_25993,agriculture cultivation partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
25994,25994,25994,25994,25994,train_25994,agriculture cultivation haze primary,haze,primary other,primary other haze
25995,25995,25995,25995,25995,train_25995,clear primary road,clear,primary,primary clear
25996,25996,25996,25996,25996,train_25996,agriculture clear cultivation primary road,clear,primary other,primary other clear
25997,25997,25997,25997,25997,train_25997,clear primary,clear,primary,primary clear
25998,25998,25998,25998,25998,train_25998,agriculture partly_cloudy primary,partly_cloudy,primary other,primary other partly_cloudy
25999,25999,25999,25999,25999,train_25999,clear primary,clear,primary,primary clear
26000,26000,26000,26000,26000,train_26000,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26001,26001,26001,26001,26001,train_26001,agriculture clear primary,clear,primary other,primary other clear
26002,26002,26002,26002,26002,train_26002,agriculture partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
26003,26003,26003,26003,26003,train_26003,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26004,26004,26004,26004,26004,train_26004,clear primary,clear,primary,primary clear
26005,26005,26005,26005,26005,train_26005,clear primary,clear,primary,primary clear
26006,26006,26006,26006,26006,train_26006,clear primary,clear,primary,primary clear
26007,26007,26007,26007,26007,train_26007,clear water,clear,water,water clear
26008,26008,26008,26008,26008,train_26008,agriculture clear habitation primary road,clear,primary other,primary other clear
26009,26009,26009,26009,26009,train_26009,clear primary,clear,primary,primary clear
26010,26010,26010,26010,26010,train_26010,clear primary,clear,primary,primary clear
26011,26011,26011,26011,26011,train_26011,clear primary water,clear,primary water,primary water clear
26012,26012,26012,26012,26012,train_26012,artisinal_mine clear primary water,clear,primary water other,primary water other clear
26013,26013,26013,26013,26013,train_26013,clear primary,clear,primary,primary clear
26014,26014,26014,26014,26014,train_26014,clear primary,clear,primary,primary clear
26015,26015,26015,26015,26015,train_26015,cloudy,cloudy,none,none cloudy
26016,26016,26016,26016,26016,train_26016,clear primary,clear,primary,primary clear
26017,26017,26017,26017,26017,train_26017,clear primary road water,clear,primary water,primary water clear
26018,26018,26018,26018,26018,train_26018,agriculture haze primary water,haze,primary water other,primary water other haze
26019,26019,26019,26019,26019,train_26019,clear primary,clear,primary,primary clear
26020,26020,26020,26020,26020,train_26020,clear primary road selective_logging,clear,primary other,primary other clear
26021,26021,26021,26021,26021,train_26021,clear primary water,clear,primary water,primary water clear
26022,26022,26022,26022,26022,train_26022,clear primary,clear,primary,primary clear
26023,26023,26023,26023,26023,train_26023,haze primary,haze,primary,primary haze
26024,26024,26024,26024,26024,train_26024,clear primary,clear,primary,primary clear
26025,26025,26025,26025,26025,train_26025,clear primary,clear,primary,primary clear
26026,26026,26026,26026,26026,train_26026,agriculture clear cultivation primary,clear,primary other,primary other clear
26027,26027,26027,26027,26027,train_26027,agriculture haze primary water,haze,primary water other,primary water other haze
26028,26028,26028,26028,26028,train_26028,agriculture clear primary road,clear,primary other,primary other clear
26029,26029,26029,26029,26029,train_26029,clear primary,clear,primary,primary clear
26030,26030,26030,26030,26030,train_26030,agriculture clear habitation primary road,clear,primary other,primary other clear
26031,26031,26031,26031,26031,train_26031,agriculture cultivation partly_cloudy primary,partly_cloudy,primary other,primary other partly_cloudy
26032,26032,26032,26032,26032,train_26032,agriculture clear primary road water,clear,primary water other,primary water other clear
26033,26033,26033,26033,26033,train_26033,clear primary,clear,primary,primary clear
26034,26034,26034,26034,26034,train_26034,clear cultivation habitation primary water,clear,primary water other,primary water other clear
26035,26035,26035,26035,26035,train_26035,clear water,clear,water,water clear
26036,26036,26036,26036,26036,train_26036,clear primary,clear,primary,primary clear
26037,26037,26037,26037,26037,train_26037,clear primary,clear,primary,primary clear
26038,26038,26038,26038,26038,train_26038,cloudy,cloudy,none,none cloudy
26039,26039,26039,26039,26039,train_26039,clear primary road,clear,primary,primary clear
26040,26040,26040,26040,26040,train_26040,agriculture clear cultivation primary,clear,primary other,primary other clear
26041,26041,26041,26041,26041,train_26041,clear primary,clear,primary,primary clear
26042,26042,26042,26042,26042,train_26042,agriculture clear primary,clear,primary other,primary other clear
26043,26043,26043,26043,26043,train_26043,clear primary,clear,primary,primary clear
26044,26044,26044,26044,26044,train_26044,agriculture clear primary,clear,primary other,primary other clear
26045,26045,26045,26045,26045,train_26045,clear primary,clear,primary,primary clear
26046,26046,26046,26046,26046,train_26046,clear primary,clear,primary,primary clear
26047,26047,26047,26047,26047,train_26047,clear primary,clear,primary,primary clear
26048,26048,26048,26048,26048,train_26048,clear primary,clear,primary,primary clear
26049,26049,26049,26049,26049,train_26049,agriculture partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
26050,26050,26050,26050,26050,train_26050,agriculture clear primary,clear,primary other,primary other clear
26051,26051,26051,26051,26051,train_26051,agriculture partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
26052,26052,26052,26052,26052,train_26052,clear primary,clear,primary,primary clear
26053,26053,26053,26053,26053,train_26053,agriculture clear habitation primary road,clear,primary other,primary other clear
26054,26054,26054,26054,26054,train_26054,agriculture clear primary road,clear,primary other,primary other clear
26055,26055,26055,26055,26055,train_26055,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26056,26056,26056,26056,26056,train_26056,clear primary water,clear,primary water,primary water clear
26057,26057,26057,26057,26057,train_26057,clear primary,clear,primary,primary clear
26058,26058,26058,26058,26058,train_26058,agriculture partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
26059,26059,26059,26059,26059,train_26059,agriculture clear primary road water,clear,primary water other,primary water other clear
26060,26060,26060,26060,26060,train_26060,agriculture clear primary road,clear,primary other,primary other clear
26061,26061,26061,26061,26061,train_26061,clear primary water,clear,primary water,primary water clear
26062,26062,26062,26062,26062,train_26062,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26063,26063,26063,26063,26063,train_26063,clear primary,clear,primary,primary clear
26064,26064,26064,26064,26064,train_26064,clear water,clear,water,water clear
26065,26065,26065,26065,26065,train_26065,agriculture clear primary road,clear,primary other,primary other clear
26066,26066,26066,26066,26066,train_26066,cultivation haze primary,haze,primary other,primary other haze
26067,26067,26067,26067,26067,train_26067,partly_cloudy primary road,partly_cloudy,primary,primary partly_cloudy
26068,26068,26068,26068,26068,train_26068,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26069,26069,26069,26069,26069,train_26069,haze primary,haze,primary,primary haze
26070,26070,26070,26070,26070,train_26070,clear primary,clear,primary,primary clear
26071,26071,26071,26071,26071,train_26071,agriculture clear primary,clear,primary other,primary other clear
26072,26072,26072,26072,26072,train_26072,agriculture clear primary,clear,primary other,primary other clear
26073,26073,26073,26073,26073,train_26073,haze primary,haze,primary,primary haze
26074,26074,26074,26074,26074,train_26074,clear primary,clear,primary,primary clear
26075,26075,26075,26075,26075,train_26075,haze primary,haze,primary,primary haze
26076,26076,26076,26076,26076,train_26076,clear primary,clear,primary,primary clear
26077,26077,26077,26077,26077,train_26077,clear primary,clear,primary,primary clear
26078,26078,26078,26078,26078,train_26078,clear primary water,clear,primary water,primary water clear
26079,26079,26079,26079,26079,train_26079,agriculture clear primary water,clear,primary water other,primary water other clear
26080,26080,26080,26080,26080,train_26080,agriculture clear cultivation primary,clear,primary other,primary other clear
26081,26081,26081,26081,26081,train_26081,clear primary water,clear,primary water,primary water clear
26082,26082,26082,26082,26082,train_26082,clear primary,clear,primary,primary clear
26083,26083,26083,26083,26083,train_26083,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26084,26084,26084,26084,26084,train_26084,cloudy,cloudy,none,none cloudy
26085,26085,26085,26085,26085,train_26085,clear primary,clear,primary,primary clear
26086,26086,26086,26086,26086,train_26086,cloudy,cloudy,none,none cloudy
26087,26087,26087,26087,26087,train_26087,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26088,26088,26088,26088,26088,train_26088,clear primary water,clear,primary water,primary water clear
26089,26089,26089,26089,26089,train_26089,clear primary,clear,primary,primary clear
26090,26090,26090,26090,26090,train_26090,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26091,26091,26091,26091,26091,train_26091,agriculture clear cultivation cultivation primary,clear,primary other,primary other clear
26092,26092,26092,26092,26092,train_26092,agriculture cultivation partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
26093,26093,26093,26093,26093,train_26093,clear primary,clear,primary,primary clear
26094,26094,26094,26094,26094,train_26094,clear primary,clear,primary,primary clear
26095,26095,26095,26095,26095,train_26095,artisinal_mine clear primary water,clear,primary water other,primary water other clear
26096,26096,26096,26096,26096,train_26096,clear habitation primary water,clear,primary water other,primary water other clear
26097,26097,26097,26097,26097,train_26097,agriculture clear primary,clear,primary other,primary other clear
26098,26098,26098,26098,26098,train_26098,agriculture clear cultivation primary,clear,primary other,primary other clear
26099,26099,26099,26099,26099,train_26099,agriculture clear primary road,clear,primary other,primary other clear
26100,26100,26100,26100,26100,train_26100,haze primary,haze,primary,primary haze
26101,26101,26101,26101,26101,train_26101,clear primary water,clear,primary water,primary water clear
26102,26102,26102,26102,26102,train_26102,cloudy,cloudy,none,none cloudy
26103,26103,26103,26103,26103,train_26103,agriculture clear cultivation primary road,clear,primary other,primary other clear
26104,26104,26104,26104,26104,train_26104,agriculture clear habitation primary road,clear,primary other,primary other clear
26105,26105,26105,26105,26105,train_26105,agriculture clear habitation primary road,clear,primary other,primary other clear
26106,26106,26106,26106,26106,train_26106,clear primary,clear,primary,primary clear
26107,26107,26107,26107,26107,train_26107,clear habitation primary water,clear,primary water other,primary water other clear
26108,26108,26108,26108,26108,train_26108,cloudy,cloudy,none,none cloudy
26109,26109,26109,26109,26109,train_26109,clear primary,clear,primary,primary clear
26110,26110,26110,26110,26110,train_26110,agriculture partly_cloudy primary,partly_cloudy,primary other,primary other partly_cloudy
26111,26111,26111,26111,26111,train_26111,clear cultivation habitation primary,clear,primary other,primary other clear
26112,26112,26112,26112,26112,train_26112,agriculture clear cultivation primary road,clear,primary other,primary other clear
26113,26113,26113,26113,26113,train_26113,clear primary,clear,primary,primary clear
26114,26114,26114,26114,26114,train_26114,clear primary,clear,primary,primary clear
26115,26115,26115,26115,26115,train_26115,haze primary water,haze,primary water,primary water haze
26116,26116,26116,26116,26116,train_26116,clear primary,clear,primary,primary clear
26117,26117,26117,26117,26117,train_26117,clear primary,clear,primary,primary clear
26118,26118,26118,26118,26118,train_26118,agriculture clear habitation primary road,clear,primary other,primary other clear
26119,26119,26119,26119,26119,train_26119,agriculture clear cultivation primary water,clear,primary water other,primary water other clear
26120,26120,26120,26120,26120,train_26120,agriculture clear primary,clear,primary other,primary other clear
26121,26121,26121,26121,26121,train_26121,clear primary,clear,primary,primary clear
26122,26122,26122,26122,26122,train_26122,agriculture clear primary road,clear,primary other,primary other clear
26123,26123,26123,26123,26123,train_26123,agriculture clear habitation primary road,clear,primary other,primary other clear
26124,26124,26124,26124,26124,train_26124,clear primary,clear,primary,primary clear
26125,26125,26125,26125,26125,train_26125,clear primary,clear,primary,primary clear
26126,26126,26126,26126,26126,train_26126,clear primary,clear,primary,primary clear
26127,26127,26127,26127,26127,train_26127,clear primary water,clear,primary water,primary water clear
26128,26128,26128,26128,26128,train_26128,clear primary,clear,primary,primary clear
26129,26129,26129,26129,26129,train_26129,clear primary,clear,primary,primary clear
26130,26130,26130,26130,26130,train_26130,haze primary water,haze,primary water,primary water haze
26131,26131,26131,26131,26131,train_26131,clear water,clear,water,water clear
26132,26132,26132,26132,26132,train_26132,partly_cloudy primary water,partly_cloudy,primary water,primary water partly_cloudy
26133,26133,26133,26133,26133,train_26133,agriculture partly_cloudy primary water,partly_cloudy,primary water other,primary water other partly_cloudy
26134,26134,26134,26134,26134,train_26134,haze primary,haze,primary,primary haze
26135,26135,26135,26135,26135,train_26135,blooming clear primary,clear,primary other,primary other clear
26136,26136,26136,26136,26136,train_26136,clear primary,clear,primary,primary clear
26137,26137,26137,26137,26137,train_26137,agriculture clear habitation primary water,clear,primary water other,primary water other clear
26138,26138,26138,26138,26138,train_26138,agriculture clear cultivation primary,clear,primary other,primary other clear
26139,26139,26139,26139,26139,train_26139,agriculture clear primary,clear,primary other,primary other clear
26140,26140,26140,26140,26140,train_26140,agriculture clear habitation primary water,clear,primary water other,primary water other clear
26141,26141,26141,26141,26141,train_26141,clear primary,clear,primary,primary clear
26142,26142,26142,26142,26142,train_26142,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26143,26143,26143,26143,26143,train_26143,clear primary,clear,primary,primary clear
26144,26144,26144,26144,26144,train_26144,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26145,26145,26145,26145,26145,train_26145,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26146,26146,26146,26146,26146,train_26146,agriculture haze primary water,haze,primary water other,primary water other haze
26147,26147,26147,26147,26147,train_26147,agriculture partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
26148,26148,26148,26148,26148,train_26148,agriculture haze primary water,haze,primary water other,primary water other haze
26149,26149,26149,26149,26149,train_26149,agriculture clear primary road,clear,primary other,primary other clear
26150,26150,26150,26150,26150,train_26150,agriculture partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
26151,26151,26151,26151,26151,train_26151,clear primary,clear,primary,primary clear
26152,26152,26152,26152,26152,train_26152,agriculture haze primary road,haze,primary other,primary other haze
26153,26153,26153,26153,26153,train_26153,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26154,26154,26154,26154,26154,train_26154,agriculture clear primary,clear,primary other,primary other clear
26155,26155,26155,26155,26155,train_26155,clear primary,clear,primary,primary clear
26156,26156,26156,26156,26156,train_26156,clear primary,clear,primary,primary clear
26157,26157,26157,26157,26157,train_26157,clear primary,clear,primary,primary clear
26158,26158,26158,26158,26158,train_26158,clear primary,clear,primary,primary clear
26159,26159,26159,26159,26159,train_26159,cloudy,cloudy,none,none cloudy
26160,26160,26160,26160,26160,train_26160,agriculture clear primary,clear,primary other,primary other clear
26161,26161,26161,26161,26161,train_26161,agriculture clear cultivation habitation primary road,clear,primary other,primary other clear
26162,26162,26162,26162,26162,train_26162,agriculture clear habitation primary road water,clear,primary water other,primary water other clear
26163,26163,26163,26163,26163,train_26163,blooming clear primary,clear,primary other,primary other clear
26164,26164,26164,26164,26164,train_26164,clear primary,clear,primary,primary clear
26165,26165,26165,26165,26165,train_26165,agriculture clear habitation primary road,clear,primary other,primary other clear
26166,26166,26166,26166,26166,train_26166,clear primary,clear,primary,primary clear
26167,26167,26167,26167,26167,train_26167,clear primary,clear,primary,primary clear
26168,26168,26168,26168,26168,train_26168,agriculture clear cultivation primary,clear,primary other,primary other clear
26169,26169,26169,26169,26169,train_26169,cloudy,cloudy,none,none cloudy
26170,26170,26170,26170,26170,train_26170,haze primary,haze,primary,primary haze
26171,26171,26171,26171,26171,train_26171,clear primary water,clear,primary water,primary water clear
26172,26172,26172,26172,26172,train_26172,clear primary,clear,primary,primary clear
26173,26173,26173,26173,26173,train_26173,clear primary,clear,primary,primary clear
26174,26174,26174,26174,26174,train_26174,agriculture clear cultivation habitation primary road,clear,primary other,primary other clear
26175,26175,26175,26175,26175,train_26175,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26176,26176,26176,26176,26176,train_26176,clear primary,clear,primary,primary clear
26177,26177,26177,26177,26177,train_26177,clear primary,clear,primary,primary clear
26178,26178,26178,26178,26178,train_26178,agriculture partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
26179,26179,26179,26179,26179,train_26179,clear primary,clear,primary,primary clear
26180,26180,26180,26180,26180,train_26180,agriculture clear primary,clear,primary other,primary other clear
26181,26181,26181,26181,26181,train_26181,agriculture cultivation partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
26182,26182,26182,26182,26182,train_26182,agriculture partly_cloudy primary,partly_cloudy,primary other,primary other partly_cloudy
26183,26183,26183,26183,26183,train_26183,clear primary water,clear,primary water,primary water clear
26184,26184,26184,26184,26184,train_26184,agriculture clear cultivation habitation primary,clear,primary other,primary other clear
26185,26185,26185,26185,26185,train_26185,cloudy,cloudy,none,none cloudy
26186,26186,26186,26186,26186,train_26186,agriculture clear primary road,clear,primary other,primary other clear
26187,26187,26187,26187,26187,train_26187,clear primary,clear,primary,primary clear
26188,26188,26188,26188,26188,train_26188,agriculture clear cultivation primary,clear,primary other,primary other clear
26189,26189,26189,26189,26189,train_26189,clear primary,clear,primary,primary clear
26190,26190,26190,26190,26190,train_26190,clear primary,clear,primary,primary clear
26191,26191,26191,26191,26191,train_26191,agriculture clear primary road,clear,primary other,primary other clear
26192,26192,26192,26192,26192,train_26192,clear primary,clear,primary,primary clear
26193,26193,26193,26193,26193,train_26193,agriculture partly_cloudy primary road,partly_cloudy,primary other,primary other partly_cloudy
26194,26194,26194,26194,26194,train_26194,clear primary,clear,primary,primary clear
26195,26195,26195,26195,26195,train_26195,agriculture clear primary water,clear,primary water other,primary water other clear
26196,26196,26196,26196,26196,train_26196,clear primary,clear,primary,primary clear
26197,26197,26197,26197,26197,train_26197,haze primary,haze,primary,primary haze
26198,26198,26198,26198,26198,train_26198,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26199,26199,26199,26199,26199,train_26199,agriculture clear habitation primary road,clear,primary other,primary other clear
26200,26200,26200,26200,26200,train_26200,agriculture clear primary road,clear,primary other,primary other clear
26201,26201,26201,26201,26201,train_26201,haze primary,haze,primary,primary haze
26202,26202,26202,26202,26202,train_26202,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26203,26203,26203,26203,26203,train_26203,clear primary,clear,primary,primary clear
26204,26204,26204,26204,26204,train_26204,clear primary,clear,primary,primary clear
26205,26205,26205,26205,26205,train_26205,agriculture clear primary,clear,primary other,primary other clear
26206,26206,26206,26206,26206,train_26206,clear primary,clear,primary,primary clear
26207,26207,26207,26207,26207,train_26207,clear primary,clear,primary,primary clear
26208,26208,26208,26208,26208,train_26208,clear primary,clear,primary,primary clear
26209,26209,26209,26209,26209,train_26209,clear primary water,clear,primary water,primary water clear
26210,26210,26210,26210,26210,train_26210,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26211,26211,26211,26211,26211,train_26211,clear primary,clear,primary,primary clear
26212,26212,26212,26212,26212,train_26212,agriculture clear primary,clear,primary other,primary other clear
26213,26213,26213,26213,26213,train_26213,clear primary,clear,primary,primary clear
26214,26214,26214,26214,26214,train_26214,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26215,26215,26215,26215,26215,train_26215,agriculture clear habitation primary road,clear,primary other,primary other clear
26216,26216,26216,26216,26216,train_26216,cloudy,cloudy,none,none cloudy
26217,26217,26217,26217,26217,train_26217,haze primary,haze,primary,primary haze
26218,26218,26218,26218,26218,train_26218,clear primary,clear,primary,primary clear
26219,26219,26219,26219,26219,train_26219,clear primary water,clear,primary water,primary water clear
26220,26220,26220,26220,26220,train_26220,clear primary,clear,primary,primary clear
26221,26221,26221,26221,26221,train_26221,clear primary,clear,primary,primary clear
26222,26222,26222,26222,26222,train_26222,cloudy,cloudy,none,none cloudy
26223,26223,26223,26223,26223,train_26223,blow_down clear primary,clear,primary other,primary other clear
26224,26224,26224,26224,26224,train_26224,clear primary,clear,primary,primary clear
26225,26225,26225,26225,26225,train_26225,clear primary,clear,primary,primary clear
26226,26226,26226,26226,26226,train_26226,cloudy,cloudy,none,none cloudy
26227,26227,26227,26227,26227,train_26227,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26228,26228,26228,26228,26228,train_26228,clear primary,clear,primary,primary clear
26229,26229,26229,26229,26229,train_26229,clear primary water,clear,primary water,primary water clear
26230,26230,26230,26230,26230,train_26230,clear primary,clear,primary,primary clear
26231,26231,26231,26231,26231,train_26231,clear primary,clear,primary,primary clear
26232,26232,26232,26232,26232,train_26232,blooming clear primary,clear,primary other,primary other clear
26233,26233,26233,26233,26233,train_26233,haze primary,haze,primary,primary haze
26234,26234,26234,26234,26234,train_26234,bare_ground clear primary road selective_logging,clear,primary other,primary other clear
26235,26235,26235,26235,26235,train_26235,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26236,26236,26236,26236,26236,train_26236,cloudy,cloudy,none,none cloudy
26237,26237,26237,26237,26237,train_26237,clear primary water,clear,primary water,primary water clear
26238,26238,26238,26238,26238,train_26238,clear primary,clear,primary,primary clear
26239,26239,26239,26239,26239,train_26239,clear primary,clear,primary,primary clear
26240,26240,26240,26240,26240,train_26240,clear primary,clear,primary,primary clear
26241,26241,26241,26241,26241,train_26241,clear primary,clear,primary,primary clear
26242,26242,26242,26242,26242,train_26242,bare_ground clear primary,clear,primary other,primary other clear
26243,26243,26243,26243,26243,train_26243,partly_cloudy water,partly_cloudy,water,water partly_cloudy
26244,26244,26244,26244,26244,train_26244,clear primary,clear,primary,primary clear
26245,26245,26245,26245,26245,train_26245,artisinal_mine clear primary road water,clear,primary water other,primary water other clear
26246,26246,26246,26246,26246,train_26246,clear primary,clear,primary,primary clear
26247,26247,26247,26247,26247,train_26247,clear primary,clear,primary,primary clear
26248,26248,26248,26248,26248,train_26248,clear primary road water,clear,primary water,primary water clear
26249,26249,26249,26249,26249,train_26249,clear primary,clear,primary,primary clear
26250,26250,26250,26250,26250,train_26250,haze primary,haze,primary,primary haze
26251,26251,26251,26251,26251,train_26251,clear primary,clear,primary,primary clear
26252,26252,26252,26252,26252,train_26252,clear primary,clear,primary,primary clear
26253,26253,26253,26253,26253,train_26253,clear primary,clear,primary,primary clear
26254,26254,26254,26254,26254,train_26254,clear primary,clear,primary,primary clear
26255,26255,26255,26255,26255,train_26255,clear primary,clear,primary,primary clear
26256,26256,26256,26256,26256,train_26256,clear primary road water,clear,primary water,primary water clear
26257,26257,26257,26257,26257,train_26257,clear primary,clear,primary,primary clear
26258,26258,26258,26258,26258,train_26258,clear primary,clear,primary,primary clear
26259,26259,26259,26259,26259,train_26259,clear habitation primary road water,clear,primary water other,primary water other clear
26260,26260,26260,26260,26260,train_26260,agriculture clear habitation primary water,clear,primary water other,primary water other clear
26261,26261,26261,26261,26261,train_26261,clear primary,clear,primary,primary clear
26262,26262,26262,26262,26262,train_26262,agriculture clear cultivation primary,clear,primary other,primary other clear
26263,26263,26263,26263,26263,train_26263,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26264,26264,26264,26264,26264,train_26264,clear primary,clear,primary,primary clear
26265,26265,26265,26265,26265,train_26265,agriculture clear primary,clear,primary other,primary other clear
26266,26266,26266,26266,26266,train_26266,agriculture clear primary,clear,primary other,primary other clear
26267,26267,26267,26267,26267,train_26267,agriculture clear primary water,clear,primary water other,primary water other clear
26268,26268,26268,26268,26268,train_26268,clear primary,clear,primary,primary clear
26269,26269,26269,26269,26269,train_26269,clear primary,clear,primary,primary clear
26270,26270,26270,26270,26270,train_26270,clear primary,clear,primary,primary clear
26271,26271,26271,26271,26271,train_26271,cloudy,cloudy,none,none cloudy
26272,26272,26272,26272,26272,train_26272,agriculture clear primary,clear,primary other,primary other clear
26273,26273,26273,26273,26273,train_26273,clear primary,clear,primary,primary clear
26274,26274,26274,26274,26274,train_26274,clear primary,clear,primary,primary clear
26275,26275,26275,26275,26275,train_26275,clear primary,clear,primary,primary clear
26276,26276,26276,26276,26276,train_26276,clear primary water,clear,primary water,primary water clear
26277,26277,26277,26277,26277,train_26277,agriculture clear habitation primary road,clear,primary other,primary other clear
26278,26278,26278,26278,26278,train_26278,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26279,26279,26279,26279,26279,train_26279,agriculture clear,clear,other,other clear
26280,26280,26280,26280,26280,train_26280,clear primary road water,clear,primary water,primary water clear
26281,26281,26281,26281,26281,train_26281,clear primary,clear,primary,primary clear
26282,26282,26282,26282,26282,train_26282,agriculture clear primary,clear,primary other,primary other clear
26283,26283,26283,26283,26283,train_26283,partly_cloudy primary,partly_cloudy,primary,primary partly_cloudy
26284,26284,26284,26284,26284,train_26284,agriculture clear habitation primary road,clear,primary other,primary other clear
26285,26285,26285,26285,26285,train_26285,agriculture clear cultivation habitation primary,clear,primary other,primary other clear
26286,26286,26286,26286,26286,train_26286,agriculture clear primary water,clear,primary water other,primary water other clear
26287,26287,26287,26287,26287,train_26287,clear primary,clear,primary,primary clear
26288,26288,26288,26288,26288,train_26288,haze primary,haze,primary,primary haze
